"Title","Latitude","Longitude","Description","LocalPath"
"1d0000097e_20260125_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3187232,34.7363808,"ID: 1d0000097e | UTC: 2026-01-25 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260125_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260126_040000_Delay+5s_1024x768_Cam00_00.jpg",31.3164512,34.734464,"ID: 1d0000097e | UTC: 2026-01-26 04:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260126_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260126_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3167104,34.7349664,"ID: 1d0000097e | UTC: 2026-01-26 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260126_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260126_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3155872,34.7350848,"ID: 1d0000097e | UTC: 2026-01-26 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260126_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260126_140000_Delay+4s_1024x768_Cam00_00.jpg",31.31592,34.7348608,"ID: 1d0000097e | UTC: 2026-01-26 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260126_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260127_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3147168,34.7352608,"ID: 1d0000097e | UTC: 2026-01-27 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260127_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260127_120000_Delay+5s_1024x768_Cam00_00.jpg",31.3196288,34.734576,"ID: 1d0000097e | UTC: 2026-01-27 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260127_120000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260128_080000_Delay+4s_1024x768_Cam00_00.jpg",31.2947072,34.7401952,"ID: 1d0000097e | UTC: 2026-01-28 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260128_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260128_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3197056,34.7346816,"ID: 1d0000097e | UTC: 2026-01-28 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260128_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260128_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3198272,34.7342464,"ID: 1d0000097e | UTC: 2026-01-28 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260128_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260129_100000_Delay+4s_1024x768_Cam00_00.jpg",31.320144,34.7348512,"ID: 1d0000097e | UTC: 2026-01-29 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260129_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260129_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3200448,34.7339424,"ID: 1d0000097e | UTC: 2026-01-29 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260129_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260129_160000_Delay+4s_1024x768_Cam00_00.jpg",31.3043808,34.7375648,"ID: 1d0000097e | UTC: 2026-01-29 16:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260129_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260130_060000_Delay+4s_1024x768_Cam00_00.jpg",31.2944032,34.7399488,"ID: 1d0000097e | UTC: 2026-01-30 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260130_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260130_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3199392,34.7342304,"ID: 1d0000097e | UTC: 2026-01-30 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260130_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260130_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3194624,34.7348128,"ID: 1d0000097e | UTC: 2026-01-30 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260130_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260130_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3196864,34.7348736,"ID: 1d0000097e | UTC: 2026-01-30 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260130_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260131_060000_Delay+4s_1024x768_Cam00_00.jpg",31.3073824,34.727632,"ID: 1d0000097e | UTC: 2026-01-31 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260131_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260131_080000_Delay+4s_1024x768_Cam00_00.jpg",31.320016,34.7339264,"ID: 1d0000097e | UTC: 2026-01-31 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260131_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260131_140000_Delay+4s_1024x768_Cam00_00.jpg",31.313536,34.7303072,"ID: 1d0000097e | UTC: 2026-01-31 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260131_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260201_060000_Delay+4s_1024x768_Cam00_00.jpg",31.307872,34.7271968,"ID: 1d0000097e | UTC: 2026-02-01 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260201_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260201_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3195136,34.733472,"ID: 1d0000097e | UTC: 2026-02-01 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260201_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260201_100000_Delay+4s_1024x768_Cam00_00.jpg",31.319872,34.7350528,"ID: 1d0000097e | UTC: 2026-02-01 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260201_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260202_060000_Delay+4s_1024x768_Cam00_00.jpg",31.3069472,34.7272768,"ID: 1d0000097e | UTC: 2026-02-02 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260202_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260202_120000_Delay+4s_1024x768_Cam00_00.jpg",31.320448,34.7347552,"ID: 1d0000097e | UTC: 2026-02-02 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260202_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260202_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3201984,34.7345664,"ID: 1d0000097e | UTC: 2026-02-02 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260202_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260203_040000_Delay+5s_1024x768_Cam00_00.jpg",31.3044704,34.7366432,"ID: 1d0000097e | UTC: 2026-02-03 04:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260203_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260203_060000_Delay+4s_1024x768_Cam00_00.jpg",31.3071392,34.7272352,"ID: 1d0000097e | UTC: 2026-02-03 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260203_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260203_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3150432,34.7321792,"ID: 1d0000097e | UTC: 2026-02-03 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260203_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260203_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3158176,34.7322528,"ID: 1d0000097e | UTC: 2026-02-03 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260203_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260203_120000_Delay+4s_1024x768_Cam00_00.jpg",31.31584,34.732384,"ID: 1d0000097e | UTC: 2026-02-03 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260203_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260203_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3148928,34.7322944,"ID: 1d0000097e | UTC: 2026-02-03 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260203_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260204_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3135008,34.730288,"ID: 1d0000097e | UTC: 2026-02-04 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260204_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260204_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3209184,34.7358048,"ID: 1d0000097e | UTC: 2026-02-04 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260204_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260204_160000_Delay+4s_1024x768_Cam00_00.jpg",31.3043424,34.7365376,"ID: 1d0000097e | UTC: 2026-02-04 16:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260204_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260205_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3125888,34.7300256,"ID: 1d0000097e | UTC: 2026-02-05 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260205_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260205_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3165824,34.7323904,"ID: 1d0000097e | UTC: 2026-02-05 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260205_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260205_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3201696,34.7340416,"ID: 1d0000097e | UTC: 2026-02-05 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260205_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260205_160000_Delay+4s_1024x768_Cam00_00.jpg",31.3043936,34.736464,"ID: 1d0000097e | UTC: 2026-02-05 16:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260205_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260206_060000_Delay+4s_1024x768_Cam00_00.jpg",31.3152992,34.7319712,"ID: 1d0000097e | UTC: 2026-02-06 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260206_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260206_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3157728,34.7322496,"ID: 1d0000097e | UTC: 2026-02-06 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260206_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260206_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3209312,34.7353088,"ID: 1d0000097e | UTC: 2026-02-06 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260206_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260206_160000_Delay+4s_1024x768_Cam00_00.jpg",31.3045024,34.7365952,"ID: 1d0000097e | UTC: 2026-02-06 16:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260206_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260207_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3166528,34.7325792,"ID: 1d0000097e | UTC: 2026-02-07 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260207_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260207_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3209088,34.7354304,"ID: 1d0000097e | UTC: 2026-02-07 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260207_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260208_060000_Delay+5s_1024x768_Cam00_00.jpg",31.3152448,34.7319232,"ID: 1d0000097e | UTC: 2026-02-08 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260208_060000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260208_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3211616,34.7355424,"ID: 1d0000097e | UTC: 2026-02-08 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260208_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260208_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3212096,34.7352704,"ID: 1d0000097e | UTC: 2026-02-08 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260208_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260208_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3163712,34.7325856,"ID: 1d0000097e | UTC: 2026-02-08 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260208_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260208_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3166112,34.7324512,"ID: 1d0000097e | UTC: 2026-02-08 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260208_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260208_160000_Delay+4s_1024x768_Cam00_00.jpg",31.3042848,34.7357856,"ID: 1d0000097e | UTC: 2026-02-08 16:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260208_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260209_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3213536,34.7361792,"ID: 1d0000097e | UTC: 2026-02-09 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260209_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260209_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3206592,34.7346432,"ID: 1d0000097e | UTC: 2026-02-09 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260209_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260210_060000_Delay+5s_1024x768_Cam00_00.jpg",31.3070592,34.7301536,"ID: 1d0000097e | UTC: 2026-02-10 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260210_060000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260210_080000_Delay+5s_1024x768_Cam00_00.jpg",31.3077856,34.727376,"ID: 1d0000097e | UTC: 2026-02-10 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260210_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260210_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3075136,34.727456,"ID: 1d0000097e | UTC: 2026-02-10 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260210_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260210_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3195648,34.7333568,"ID: 1d0000097e | UTC: 2026-02-10 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260210_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260211_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3203232,34.7336384,"ID: 1d0000097e | UTC: 2026-02-11 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260211_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260211_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3204448,34.7335232,"ID: 1d0000097e | UTC: 2026-02-11 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260211_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260211_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3201856,34.7343968,"ID: 1d0000097e | UTC: 2026-02-11 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260211_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260212_040000_Delay+5s_1024x768_Cam00_00.jpg",31.3034752,34.7387072,"ID: 1d0000097e | UTC: 2026-02-12 04:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260212_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260212_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3201024,34.7344288,"ID: 1d0000097e | UTC: 2026-02-12 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260212_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260213_060000_Delay+4s_1024x768_Cam00_00.jpg",31.3156416,34.7338784,"ID: 1d0000097e | UTC: 2026-02-13 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260213_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260213_080000_Delay+5s_1024x768_Cam00_00.jpg",31.3167456,34.7323488,"ID: 1d0000097e | UTC: 2026-02-13 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260213_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260213_100000_Delay+4s_1024x768_Cam00_00.jpg",31.316608,34.7326048,"ID: 1d0000097e | UTC: 2026-02-13 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260213_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260213_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3197312,34.7347712,"ID: 1d0000097e | UTC: 2026-02-13 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260213_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260213_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3194816,34.7343488,"ID: 1d0000097e | UTC: 2026-02-13 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260213_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260214_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3166208,34.7321984,"ID: 1d0000097e | UTC: 2026-02-14 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260214_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260214_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3167168,34.7321504,"ID: 1d0000097e | UTC: 2026-02-14 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260214_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260214_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3136128,34.7297184,"ID: 1d0000097e | UTC: 2026-02-14 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260214_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260215_080000_Delay+4s_1024x768_Cam00_00.jpg",31.319728,34.7350688,"ID: 1d0000097e | UTC: 2026-02-15 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260215_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260215_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3196672,34.7350208,"ID: 1d0000097e | UTC: 2026-02-15 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260215_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260215_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3204544,34.734752,"ID: 1d0000097e | UTC: 2026-02-15 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260215_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260215_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3165728,34.7321664,"ID: 1d0000097e | UTC: 2026-02-15 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260215_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260216_040000_Delay+5s_1024x768_Cam00_00.jpg",31.3044096,34.7372896,"ID: 1d0000097e | UTC: 2026-02-16 04:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260216_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260216_060000_Delay+4s_1024x768_Cam00_00.jpg",31.316304,34.7323904,"ID: 1d0000097e | UTC: 2026-02-16 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260216_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260216_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3162432,34.732448,"ID: 1d0000097e | UTC: 2026-02-16 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260216_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260216_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3166112,34.731936,"ID: 1d0000097e | UTC: 2026-02-16 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260216_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260216_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3168288,34.7319072,"ID: 1d0000097e | UTC: 2026-02-16 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260216_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260217_040000_Delay+4s_1024x768_Cam00_00.jpg",31.307616,34.7275616,"ID: 1d0000097e | UTC: 2026-02-17 04:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260217_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260217_060000_Delay+4s_1024x768_Cam00_00.jpg",31.307728,34.7274784,"ID: 1d0000097e | UTC: 2026-02-17 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260217_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260217_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3164512,34.732368,"ID: 1d0000097e | UTC: 2026-02-17 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260217_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260217_120000_Delay+4s_1024x768_Cam00_00.jpg",31.316384,34.7323072,"ID: 1d0000097e | UTC: 2026-02-17 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260217_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260217_160000_Delay+4s_1024x768_Cam00_00.jpg",31.3050048,34.7352064,"ID: 1d0000097e | UTC: 2026-02-17 16:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260217_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260218_060000_Delay+4s_1024x768_Cam00_00.jpg",31.3077472,34.727456,"ID: 1d0000097e | UTC: 2026-02-18 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260218_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260218_100000_Delay+4s_1024x768_Cam00_00.jpg",31.307536,34.7275808,"ID: 1d0000097e | UTC: 2026-02-18 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260218_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260218_120000_Delay+4s_1024x768_Cam00_00.jpg",31.3197312,34.7350304,"ID: 1d0000097e | UTC: 2026-02-18 12:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260218_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260218_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3197664,34.7349632,"ID: 1d0000097e | UTC: 2026-02-18 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260218_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260219_040000_Delay+4s_1024x768_Cam00_00.jpg",31.303904,34.7401088,"ID: 1d0000097e | UTC: 2026-02-19 04:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260219_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260219_080000_Delay+5s_1024x768_Cam00_00.jpg",31.3165312,34.7325408,"ID: 1d0000097e | UTC: 2026-02-19 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260219_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097e_20260219_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3166016,34.7325824,"ID: 1d0000097e | UTC: 2026-02-19 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260219_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260219_140000_Delay+4s_1024x768_Cam00_00.jpg",31.3069056,34.7374368,"ID: 1d0000097e | UTC: 2026-02-19 14:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260219_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260220_040000_Delay+4s_1024x768_Cam00_00.jpg",31.3046944,34.7403648,"ID: 1d0000097e | UTC: 2026-02-20 04:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260220_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260220_060000_Delay+4s_1024x768_Cam00_00.jpg",31.3164544,34.73232,"ID: 1d0000097e | UTC: 2026-02-20 06:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260220_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260220_080000_Delay+4s_1024x768_Cam00_00.jpg",31.3165792,34.73272,"ID: 1d0000097e | UTC: 2026-02-20 08:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260220_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097e_20260220_100000_Delay+4s_1024x768_Cam00_00.jpg",31.3169312,34.7323232,"ID: 1d0000097e | UTC: 2026-02-20 10:00:00","C:/tmp/github/stork-log-photos/1d0000097e_20260220_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250822_060000_Delay+4s_1024x768_Cam00_00.jpg",33.5395392,36.3256096,"ID: 1d0000097f | UTC: 2025-08-22 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250822_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250822_080000_Delay+4s_1024x768_Cam00_00.jpg",33.255328,36.414496,"ID: 1d0000097f | UTC: 2025-08-22 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250822_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250822_140000_Delay+5s_1024x768_Cam00_00.jpg",32.5103712,36.097232,"ID: 1d0000097f | UTC: 2025-08-22 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250822_140000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20250823_040000_Delay+4s_1024x768_Cam00_00.jpg",32.5139392,36.1014016,"ID: 1d0000097f | UTC: 2025-08-23 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250823_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250823_060000_Delay+5s_1024x768_Cam00_00.jpg",32.507904,36.102096,"ID: 1d0000097f | UTC: 2025-08-23 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250823_060000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20250823_160000_Delay+4s_1024x768_Cam00_00.jpg",32.5081216,36.1014848,"ID: 1d0000097f | UTC: 2025-08-23 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250823_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250825_000000_Delay+4s_1024x768_Cam00_00.jpg",32.5102464,36.0977312,"ID: 1d0000097f | UTC: 2025-08-25 00:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250825_000000_Delay+4s_1024x768_Cam00_00.jpg"
